id	logFC	AveExpr	t	P.Value	adj.P.Val	B
CA6	-0.0301068539682587	6.45721411278195	-0.537004065145076	0.592154811516921	0.696698609460339	-6.74665744196457
EIF3B	-0.031166804761904	9.69581860902256	-0.536986678949602	0.592166787691947	0.696698609460339	-6.74666673225474
GNG3	0.0228267857142841	6.63053681203008	0.536931318406111	0.59220492257762	0.696698609460339	-6.74669631209168
GTF2H2B	-0.0516785333333321	8.43556696240601	-0.536840683013592	0.592267358859911	0.696706742193134	-6.7467447331705
GUCY2C	0.0135055714285723	4.78604390977444	0.536751320956811	0.592328920965543	0.696713845170195	-6.7467924660139
MST1	-0.0174509809523782	7.30147979699248	-0.536590833069877	0.592439489573714	0.6967417280148	-6.74687817093592
OR7A17	0.0177325603174605	5.04105689473684	0.536555725219638	0.592463678507963	0.6967417280148	-6.74689691608663
CNN1	0.0259445142857162	5.82281286466165	0.536283528373489	0.592651234772787	0.696896981906938	-6.74704220883676
KCNJ8	0.0173476349206352	4.60410869924812	0.536020208007129	0.592832700924854	0.697045046027462	-6.74718269365948
HTR4	-0.0175257555555559	5.56080147368421	-0.53544539920601	0.593228917502985	0.697445559526605	-6.74748912293094
SAR1A	-0.0350866444444442	7.85648693233083	-0.535338709845413	0.593302472134869	0.697466687310131	-6.7475459627682
KRT84	-0.0146704539682512	4.9711282481203	-0.53523465499757	0.593374214528261	0.697485680927458	-6.74760138817855
LUC7L3	0.0598886920634865	9.24516901503759	0.53489646851492	0.593607410719414	0.69769443515429	-6.74778145105233
RYR3	-0.0132405507936513	4.02084765413534	-0.534387289100015	0.593958594929861	0.698041814103202	-6.74805234308034
SCG3	0.0102268952380977	3.64253519548872	0.534100941929409	0.594156132567703	0.698208573839627	-6.74820457174727
AK6	0.0541922698412689	5.43144854887218	0.533635719858834	0.594477132462724	0.698473823672946	-6.74845172115861
PCSK2	-0.0127051809523815	4.78680144360902	-0.533612463726491	0.594493181130623	0.698473823672946	-6.74846407036022
UBQLN4	0.0245406317460404	8.39558794736842	0.533515113516643	0.594560363055153	0.69848735470612	-6.74851575832266
AF090939	0.045760920634927	6.79539177443609	0.533201721012947	0.594776660796872	0.698676047526601	-6.74868208987683
EPHB2	0.0200431793650813	6.12666553383459	0.532420892480412	0.595315732317841	0.699243827494549	-6.74909608754919
DSCR4	-0.024795285714287	5.7466759924812	-0.532297719177557	0.595400789778609	0.699278276875888	-6.74916133924486
POU2F1	-0.0422601809523773	8.2793337518797	-0.53170525933463	0.595809991905187	0.699693381228478	-6.74947498786059
RBM25	0.0397977269841299	8.31974661654135	0.530996615717325	0.59629961044883	0.700202836600404	-6.7498496874331
KRT76	0.019317311111112	5.07887889473684	0.53088638884728	0.596375785439635	0.70022675734037	-6.74990792583338
CTNNA2	0.0136619492063508	4.79280757894737	0.53032645596781	0.596762810025061	0.700615619404422	-6.75020358062427
PARG	-0.0242141777777753	6.18815461654135	-0.530084798069871	0.596929879227241	0.700746199321117	-6.7503310844344
CPN2	-0.0164930396825405	4.88344284962406	-0.529637159268174	0.597239409326692	0.701043976448206	-6.75056711524146
CRYGD	-0.0211970412698381	5.54055993233083	-0.529491612397222	0.597340066941512	0.701043996691496	-6.75064381636033
CYP46A1	-0.0232269476190492	5.46141048120301	-0.529475566408024	0.597351164538211	0.701043996691496	-6.75065227108237
ZNF440	0.0158924476190494	4.8589242556391	0.529035763465853	0.597655374373805	0.701335419212803	-6.75088390639526
PAPOLG	-0.0177462079365061	6.37441796992481	-0.528366703364611	0.598118296888087	0.701667775936238	-6.75123591922582
MPPED1	-0.0199032047619045	5.69937453383459	-0.52833366464399	0.598141160635271	0.701667775936238	-6.75125329040638
IQGAP2	-0.0657207920634928	8.27682245864662	-0.528324485293693	0.598147513081547	0.701667775936238	-6.75125811655596
ABO	-0.0284398285714262	5.7627122406015	-0.528303157510302	0.598162272807614	0.701667775936238	-6.75126932956234
FOXA1	-0.0135656857142834	4.27088516541353	-0.52819489398995	0.598237198310472	0.701690069583082	-6.75132624177208
MBP	-0.0267956365079414	8.57943982706767	-0.527119151958741	0.598981916757441	0.702401772383212	-6.75189110915697
TTYH1	0.0161782317460331	4.66955211278195	0.527032840514026	0.599041687157671	0.702401772383212	-6.75193638121791
MFSD5	-0.0240212523809546	9.07282704511278	-0.527005696978048	0.5990604845348	0.702401772383212	-6.75195061701379
DHRS3	0.0340030031746039	8.50818914285714	0.526995016856407	0.59906788078141	0.702401772383212	-6.7519562181484
CCT7	0.0211780365079406	9.91798111278196	0.525605900122578	0.600030234756745	0.703464391827304	-6.75268376974538
LAT	-0.0286576031746026	9.70369293984962	-0.525446712287099	0.600140562255777	0.703506488915805	-6.75276702244116
ZNF135	-0.0159608476190467	4.32944817293233	-0.52539230445562	0.600178272540938	0.703506488915805	-6.75279547110963
SPAG6	0.016582825396827	4.94748397744361	0.525011321909135	0.600442363425232	0.703702810910583	-6.7529945963796
ITPKC	0.0239538873015865	6.68278129323308	0.524988880218386	0.600457921295793	0.703702810910583	-6.7530063213224
STX5	-0.028051295238094	7.98599339849624	-0.523528740416475	0.601470569977437	0.704823749727016	-6.75376811697092
PLXNB1	0.0229386714285713	6.32394998496241	0.523342490703345	0.601599795498952	0.7049093504455	-6.75386513668945
KLHL1	-0.0192363476190458	5.4353725112782	-0.523173508115606	0.601717051539632	0.704909693097603	-6.75395313200808
GALNT7	-0.0857734857142862	7.91175806015038	-0.523133939717041	0.601744509328744	0.704909693097603	-6.75397373260889
TLX1	-0.0227412333333303	5.31725412030075	-0.523099196702056	0.601768619099579	0.704909693097603	-6.75399181967797
MYLK3	-0.0125496095238069	3.93006060902256	-0.522928992503664	0.601886737960754	0.70498224474298	-6.75408040998972
OSBPL9	-0.0329930317460345	8.82564356390978	-0.522702891276389	0.602043664770444	0.705100233856592	-6.75419804998184
RUNX1-IT1	0.0370308396825436	10.2280102330827	0.522459981812817	0.602212278208057	0.705231886789986	-6.75432437880756
HAO1	-0.0155524095238091	4.63841718796992	-0.522251990186027	0.602356670839926	0.705335153574038	-6.75443250159731
CCL25	0.0264364063492053	5.45945783458647	0.522127838476622	0.602442867364788	0.70537026217163	-6.75449702043941
VGLL3	0.011139144444444	4.07196512030075	0.521861514448431	0.602627790782717	0.705520947820632	-6.75463537149339
SYNGR4	-0.0175231777777753	5.35761162406015	-0.521665076684298	0.602764204885195	0.705614818817	-6.75473737270788
ITGB5	-0.0234490920634904	5.74887586466165	-0.520754323017633	0.603396851608002	0.706289523691904	-6.75520978603229
RBBP9	-0.0147593555555563	4.91045047368421	-0.520649350351201	0.603469789314052	0.706308149282205	-6.75526418313735
ONECUT2	0.0172706142857182	5.07097493984962	0.520569403945766	0.603525340819557	0.706308149282205	-6.7553056042434
SENP5	-0.00870838412698483	6.08140633834586	-0.519767340665547	0.604082790571064	0.706805063911728	-6.75572081140733
MKL2	-0.0407321634920619	6.62687608270677	-0.519741901270839	0.604100475275814	0.706805063911728	-6.7557339702835
ZFHX2	-0.0198446063492099	6.23263096240601	-0.51971535722413	0.604118928152159	0.706805063911728	-6.75574769987227
SPATS2L	0.0232543888888905	5.72065783458647	0.519505658908406	0.604264715113455	0.706909718930043	-6.75585613925177
RAB11A	-0.0414790619047576	8.97440139097744	-0.518966913498383	0.604639336181967	0.707282035090083	-6.75613453592659
FAM163A	-0.0191419476190475	5.22078762406015	-0.518544314656246	0.604933267492296	0.707559903103405	-6.75635271252558
DLG2	0.0129328746031749	4.14537603007519	0.517897445199741	0.605383311781383	0.708020299770043	-6.75668633125058
RXFP3	0.0187414698412702	4.90299566165414	0.517483874623494	0.605671123296709	0.708283646305812	-6.75689941023683
RBMS3	-0.0208455380952355	5.47152547368421	-0.517411675168285	0.605721374602141	0.708283646305812	-6.75693659131032
GRIA3	0.0115051174603185	4.8120410075188	0.51692578342707	0.606059607600389	0.708613115558115	-6.75718668008441
FAT2	-0.0182856682539647	4.96167121804511	-0.516527545962057	0.60633688748331	0.708871262847347	-6.75739147864662
ITGA9	0.0210876222222183	5.12909952631579	0.516006070893987	0.606700060446312	0.709218170793375	-6.75765941597373
CPEB3	0.0293251333333364	4.29491109022556	0.515939172449024	0.606746657910972	0.709218170793375	-6.75769376932732
CKB	-0.0326171444444423	6.75187838345865	-0.515256533597051	0.607222235815257	0.709707955943541	-6.75804406100801
LRRC49	0.0166985142857161	5.14009440601504	0.514994812337124	0.607404615279075	0.709854997906476	-6.75817823906773
CHRNB1	0.022063757142857	6.27531636090226	0.514698901676503	0.607610849268721	0.710021058713541	-6.7583298634084
CARS2	-0.032454763492062	9.5344687518797	-0.514628560418976	0.607659878030341	0.710021058713541	-6.75836589343277
PIGZ	0.0209306063492081	5.89538361654135	0.514424299023756	0.607802260965705	0.710109631631333	-6.75847049189682
TSSC4	0.0227871158730242	8.13963963157895	0.514357446478723	0.607848864628	0.710109631631333	-6.75850471685924
BUB1B	0.0191750444444487	5.26937639849624	0.513547345769905	0.608413722978738	0.710667778580315	-6.75891909339931
VWA7	-0.0181398238095225	5.69729639097744	-0.513509802640134	0.608439906382557	0.710667778580315	-6.7589382814017
SGMS1	0.0709442666666673	5.61564070676692	0.513061878791927	0.608752337463274	0.710966523686631	-6.75916710402421
VWA9	-0.0160640365079354	7.71031389473684	-0.51273180687634	0.608982611925705	0.711169270771871	-6.75933559451365
FAM171A1	0.0346538793650817	7.39226309022556	0.512258747503218	0.609312709822733	0.71147112774608	-6.75957688692114
EYA2	-0.0163383698412689	4.75542927067669	-0.512198873125749	0.609354495528142	0.71147112774608	-6.75960741110367
KIAA1279	-0.0387134047619044	6.991741	-0.511834663725225	0.609608701235038	0.711678499024482	-6.75979300986496
MRAS	-0.0210327269841262	5.43720098496241	-0.511781894900821	0.609645536022805	0.711678499024482	-6.75981988961102
HR	-0.0222991714285747	6.08403059398496	-0.511603434134031	0.609770116314622	0.711737465453753	-6.75991077472734
GAP43	0.0102189603174567	4.95746365413534	0.511547033688479	0.609809490842628	0.711737465453753	-6.75993949134332
ACP6	0.0294977714285674	7.76927642857143	0.510844225504755	0.610300234166159	0.712243986078587	-6.76029706574754
BECN1	0.0207052555555549	9.09081737593985	0.510307051715154	0.61067544098603	0.712615589462727	-6.76057003859727
CYP2A6	-0.0205713253968263	6.34103781203008	-0.510121605976803	0.610804995723908	0.712700491569983	-6.76066420918128
FTCD	0.024423942857144	5.90447742105263	0.509853362256479	0.610992415984055	0.712852890354991	-6.76080036480769
THPO	0.0132774888888907	4.81735840601504	0.50920906693295	0.611442686505411	0.713311903148931	-6.76112710593528
TSNAXIP1	-0.0236196047619011	5.92082967669173	-0.509068998293558	0.611540594167612	0.713359800652151	-6.76119808440596
SRGAP3	0.0202917619047627	5.74809968421053	0.508823932267617	0.611711911650548	0.713493313570466	-6.76132222253213
TMPO	-0.046033203174602	6.14020417293233	-0.508582415579381	0.611880768927217	0.713623932382072	-6.76144450448772
KLRC4	0.0236074444444481	3.94638709774436	0.507190758653416	0.612854157071731	0.714692747484766	-6.76214798556794
TRAF3IP2	-0.0163833761904773	6.47329236090226	-0.50695991457954	0.613015686779374	0.714814686154408	-6.76226449132896
SH3GL1	0.0294467158730214	8.84077196992481	0.506747354583308	0.613164439286205	0.714921704531063	-6.76237172249197
DLL3	0.0169754825396833	5.30082921052632	0.506084788679494	0.613628215687662	0.715359198546981	-6.76270568285774
SMPX	0.0178307714285761	4.35423533082707	0.506048411857246	0.6136536829104	0.715359198546981	-6.7627240056625
WWOX	-0.0194345809523764	6.78110893984962	-0.505755709278894	0.613858619607667	0.715531626459546	-6.76287139058623
PDGFC	0.0667940730158714	6.20679904511278	0.50556927579649	0.613989167544316	0.715617320671194	-6.76296522140568
HOXD13	-0.0124383555555543	4.46601005263158	-0.505133919356582	0.614294069144008	0.715906192961737	-6.76318419941257
S100B	0.0878181206349193	6.00728242857143	0.505052389936635	0.614351175717912	0.715906254913481	-6.76322518664273
IFNA14	0.0200721428571455	5.27269228571429	0.504098443156274	0.61501953507024	0.716618546388835	-6.76370427396202
MCM10	-0.0187316968253928	4.26080718045113	-0.503232222661524	0.61562671121035	0.717210018366269	-6.76413852208828
LOC100507388	0.0183726920634912	4.71844377443609	0.50321117850441	0.615641465398715	0.717210018366269	-6.76414906255387
CORIN	0.00981158571428775	4.0164739924812	0.502974936571231	0.61580710685591	0.717321097171766	-6.76426735979952
DNASE1L3	-0.0269447857142824	5.47548267669173	-0.502912131627703	0.615851145985929	0.717321097171766	-6.76429879982367
SATB1	-0.0276561396825432	11.698856962406	-0.502676112540438	0.616016656214879	0.717447280692807	-6.76441691552183
GFRA4	-0.0252737920634916	6.02368378195489	-0.502581246471251	0.616083187351112	0.717458174931021	-6.76446437566208
CPS1-IT1	-0.0145488111111085	4.95663127067669	-0.502478459788027	0.616155276944758	0.717475539634635	-6.7645157883002
RTDR1	-0.0229147571428587	5.7958237443609	-0.502044422994042	0.616459730577076	0.717756371553551	-6.76473277266283
SLC16A5	-0.0270220126984118	7.93650915789474	-0.501971552134009	0.616510852136131	0.717756371553551	-6.76476918406512
CTSK	0.0246496587301603	7.22776806015038	0.501876814352304	0.616577316947641	0.717767155864087	-6.76481651384557
INSR	0.0259213873015884	6.28597653383459	0.501462276613732	0.616868179920958	0.71803913929946	-6.76502350691431
SLC25A4	0.011015560317464	6.05287320300752	0.501241105492392	0.61702339088716	0.718153186981921	-6.76513387561685
ATP6V0E2	0.0299278984126978	9.08434339849624	0.501148788473069	0.61708818119902	0.718161982719839	-6.76517992926134
S100A3	-0.0185200904761889	5.28592306015038	-0.500879198727615	0.617277403040317	0.718315575753491	-6.76531436952745
CLDN11	-0.0235061476190461	6.20806839097744	-0.500768847751372	0.617354864492373	0.71833909863226	-6.76536937907748
CEACAM6	0.0597775920634929	5.8918152556391	0.500257961910246	0.617713539597604	0.718689800173457	-6.76562389640583
PRKCQ	-0.0290290285714274	9.2471319924812	-0.500151407598103	0.617788359280152	0.718710210666359	-6.76567694789386
SRPX	-0.0124787920634946	4.55961413533835	-0.499779552662253	0.618049497609663	0.718917050087456	-6.76586199961828
FAM49A	-0.0252812825396838	9.19480703007519	-0.499735067648625	0.618080740862566	0.718917050087456	-6.76588412817706
PLN	0.00822995238095414	3.93496917293233	0.499567476024348	0.618198452111302	0.718985196852182	-6.76596747708223
PROC	-0.0244935476190458	5.47884756390977	-0.499488498655564	0.618253926843723	0.718985196852182	-6.76600674550708
HPSE2	-0.0228659333333336	5.79726920300752	-0.499045153900157	0.61856537881696	0.719245893500537	-6.76622706662769
HCG26	-0.0240018095238055	7.89014684962406	-0.498980656330048	0.61861069446744	0.719245893500537	-6.76625910259228
PAIP2B	-0.019270715873013	6.31130810526316	-0.498924631990752	0.618650058061148	0.719245893500537	-6.76628692655241
AGBL5	-0.0241834349206327	6.78381865413534	-0.498657101158096	0.618838044743612	0.719394957081112	-6.76641975030059
CEP104	0.0204078095238076	6.55280542857143	0.49851531876238	0.618937681624934	0.719394957081112	-6.76649011367154
ZNHIT2	-0.0245677460317442	6.88624078195489	-0.498497409884495	0.618950267504597	0.719394957081112	-6.76649900002138
TSPAN13	0.054607385714287	6.94354044360902	0.498130062240289	0.619208454513414	0.719628386332715	-6.76668120702626
SLC2A4RG	0.0313125539682524	8.76459103759398	0.497821017414761	0.619425700708772	0.719805212088407	-6.76683439177882
DNAH9	0.0190800365079351	5.43196704511278	0.497750418645726	0.619475333546598	0.719805212088407	-6.76686937229633
WHSC1L1	-0.0159018126984094	6.08269960902256	-0.497310845653295	0.619784404660857	0.720097658304114	-6.76708706221866
GABRG2	-0.0161150428571419	4.5904102556391	-0.49721854259748	0.619849313115165	0.720106395793824	-6.76713274915825
EFNA4	0.0203069412698431	7.09122145112782	0.496912837254965	0.620064309632254	0.720289479472831	-6.76728400279449
BC069776	0.01622014285714	4.55185091729323	0.4964881357587	0.620363048297464	0.720569798207589	-6.76749397826855
ZNF280A	-0.0180318142857123	5.03933428571429	-0.496344966939539	0.620463768749236	0.720620082401463	-6.76756472164942
FLJ22184	-0.0280274873015838	6.10901884962406	-0.496045854709896	0.620674219909313	0.720797789118192	-6.76771245506724
SLC8A2	0.0373455444444462	5.46450667669173	0.495872653900745	0.620796095921425	0.720872608885994	-6.76779795947675
ETF1	0.0301436095238099	8.32597781954887	0.495453000223068	0.621091436783084	0.721148824720471	-6.76800500742928
GPER1	0.0182853492063506	5.12040823308271	0.495264131763396	0.621224377430207	0.721236444114937	-6.76809813401008
KIAA0754	0.0465176619047645	7.2505535037594	0.495123094307148	0.621323658968297	0.721284972960883	-6.7681676531798
GJB5	0.019476287301587	5.41362809022556	0.494360577555928	0.62186054372319	0.721819127110424	-6.76854316582055
STK11	-0.0314630190476191	8.21552756390977	-0.494306204793792	0.621898835128371	0.721819127110424	-6.76856992046592
PRPF3	-0.0226180079365026	8.67980286466165	-0.494107867902919	0.622038520421811	0.721914479675627	-6.76866748920423
FMR1	0.0783546444444463	7.94879898496241	0.494006993852827	0.622109569578557	0.721916132703646	-6.76871709765225
BDNF	0.0174906079365105	4.53005536090226	0.493942481906129	0.622155009488144	0.721916132703646	-6.76874881843534
CRLF1	-0.0191685365079346	5.35638937593985	-0.493525676103402	0.622448627688306	0.722190049027541	-6.76895366404045
CACNA1G	-0.0138141523809523	5.38485677443609	-0.493303323663206	0.62260528836817	0.722300940632768	-6.76906287208428
ZNF83	0.0787425968253981	6.23525921804511	0.493226626482335	0.622659330158164	0.722300940632768	-6.76910053040779
MAP3K13	0.00948393174603623	4.60628465413534	0.493134572340058	0.62272419536923	0.722309410565086	-6.76914572129771
ABCB4	-0.029629379365077	5.62041352631579	-0.492873226533766	0.62290836672602	0.722396612155244	-6.76927397444544
PAX9	0.0194303428571434	5.05303978195489	0.492864501443347	0.622914515741134	0.722396612155244	-6.76927825503805
YWHAQ	0.0357422079365168	10.4580717518797	0.492657054812473	0.623060721767251	0.722499393469686	-6.76938000762136
GDF2	0.0259795968253949	6.3547305037594	0.492532665232868	0.623148397335408	0.72253429031276	-6.76944100024787
SPAG4	0.0146450396825415	4.95369780451128	0.492362648253466	0.623268241957121	0.722606476954445	-6.76952434078679
LEP	-0.0190844079365098	5.18596908270677	-0.492155980220935	0.623413935417182	0.722708616187621	-6.76962560868268
GPR85	0.0133145095238105	3.88982811278195	0.491519851831946	0.623862476351557	0.723161787829962	-6.76993704745334
IQCH	0.0110124841269856	3.88587506015038	0.49035800195276	0.624682073132969	0.723984485071078	-6.77050483552461
ADAM18	-0.0141522031746026	5.14296693233083	-0.490350167696507	0.624687601200555	0.723984485071078	-6.77050865952762
RP5-1184F4.5	0.0155369126984146	5.89400348120301	0.489915908742043	0.624994059706651	0.724272761470175	-6.77072053179852
FRZB	-0.0116612571428565	4.72666906766917	-0.489034967092831	0.625615945604397	0.724926483095759	-6.77114976322488
MYL2	0.0170562142857182	4.81974895488722	0.488846958297325	0.625748702149207	0.72501336237934	-6.77124126926541
C20orf27	-0.0264320238095195	8.3012325037594	-0.488706998668387	0.625847538242076	0.725060927879381	-6.77130936646019
FXYD3	-0.0248918444444417	6.33786490225564	-0.48860306551892	0.62592093770865	0.725079018313159	-6.77135992244208
RP11-15P13.1	0.0114336460317466	4.37557453383459	0.487195647315257	0.626915250684209	0.726163811094383	-6.77204347498659
NDUFS1	-0.0278081031746034	7.89692361654135	-0.486904645537165	0.627120923273861	0.726288818810207	-6.77218456313103
GPR143	-0.020321315873014	5.15565415789474	-0.486879163618838	0.627138934635687	0.726288818810207	-6.7721969136833
E2F1	-0.0241189396825368	6.74845807518797	-0.485045004081578	0.628435961695004	0.727723740065421	-6.77308420074806
LPAR3	0.0209802142857125	5.57567793233083	0.484926283240059	0.628519955253996	0.72775384317866	-6.77314151776836
ADCY6	-0.022392873015872	6.18616629323308	-0.48471947157263	0.628666283620817	0.727856110617643	-6.77324133060815
HLA-DOB	-0.0484102904761858	8.92936951879699	-0.484191206922555	0.629040121095769	0.728175476928709	-6.77349609265596
TRIP13	-0.0218921968253953	5.4376817593985	-0.484165677242187	0.629058190142429	0.728175476928709	-6.77350839764232
LOC102723620	0.0247605619047633	6.54222339849624	0.48393752081068	0.629219681541641	0.728266266570929	-6.77361833747879
TNRC6B	0.029711177777779	9.32589011278196	0.483890877133021	0.629252698610298	0.728266266570929	-6.7736408069213
HSF2BP	-0.0167114793650809	4.70466613533835	-0.483135027606897	0.629787836666635	0.728818387392137	-6.77400461795927
DCC	-0.0192652158730144	4.98308028571429	-0.482852880615451	0.629987645860803	0.728982384752984	-6.77414027775878
GOLGA5	0.0336927253968238	8.52154461654135	0.482130945596033	0.630499026171434	0.729506849276086	-6.77448703359794
APOBEC3C	-0.0298286936507921	9.99727262406015	-0.481631455158348	0.630852943393618	0.729802502351855	-6.77472664347777
ZNF322	-0.0400894857142831	5.13433998496241	-0.481597275560583	0.630877164702925	0.729802502351855	-6.77474303067874
SPINT2	0.0147138031746046	9.3425345037594	0.481524079730923	0.630929036142247	0.729802502351855	-6.77477812007717
GSC2	0.0117961746031767	4.10013748120301	0.480823281572401	0.631425761433203	0.730295171063139	-6.77511380713757
FAM98A	0.0290506523809517	7.60037629323308	0.480758963519561	0.631471358466294	0.730295171063139	-6.77514459151079
ZNF81	0.00916029523809669	4.03640039849624	0.480578550752054	0.631599266157102	0.730327262394517	-6.7752309200783
FEN1	-0.0202611079365056	6.71089690977444	-0.480555636468694	0.631615512552223	0.730327262394517	-6.77524188238629
ZNF586	0.0270731666666659	8.45298265413534	0.479793230033048	0.632156166855981	0.730829756454215	-6.77560632445952
CDH8	0.0117450523809497	4.73937565413534	0.479778556423805	0.632166574478327	0.730829756454215	-6.77561333301582
CTAG2	-0.0168841222222218	5.45425869924812	-0.479596494457677	0.632295712585159	0.730911709029809	-6.77570027350961
SSX3	-0.0159316936507938	5.15656183458647	-0.479403543606709	0.632432586649613	0.731002588179748	-6.7757923779067
SLC16A10	0.0417737571428596	5.55915761654135	0.479244684401915	0.632545286589502	0.731065511294563	-6.77586818105622
TUBGCP4	-0.0189794682539661	6.63914906015038	-0.479055509388885	0.632679504816782	0.731133577280048	-6.77595841739907
MYBL2	0.0259336825396881	7.05229919548872	0.478994070096676	0.632723098157499	0.731133577280048	-6.77598771625874
HOXD12	-0.0141320349206344	4.14677572180451	-0.478915313453816	0.63277898065519	0.731133577280048	-6.77602526785227
CAST	0.0244436174603226	8.62694903007519	0.478420784241203	0.633129926827015	0.731471717321185	-6.77626092142643
LOC101928104	-0.0166573904761904	5.11420842857143	-0.478219384633346	0.633272875427031	0.731569512139421	-6.77635682305148
MICB	-0.0239599174603171	8.68027226315789	-0.477643806665415	0.633681483154224	0.731974155446856	-6.77663067752879
ADAM28	-0.026907566666666	6.67073778947368	-0.477373249341545	0.633873593162479	0.732128667802171	-6.77675929254865
ARTN	0.0202300285714312	5.47357995488722	0.477275691327526	0.633942870634174	0.732141292288782	-6.77680565095379
ZNF205	-0.0234042444444453	5.92828084962406	-0.477084715824017	0.634078494717521	0.732230531172046	-6.77689637290203
AMELY	-0.0191845936507935	4.96680035338346	-0.476774694542504	0.634298687386594	0.732417404005427	-6.77704356989804
F13A1	-0.0436991174603119	10.2608116390977	-0.47599759953674	0.634850763082761	0.732987428704683	-6.77741211275734
CLCC1	0.0219920539682565	6.06140565413534	0.475822231551789	0.634975379102851	0.733063856562938	-6.77749519941829
NSMAF	0.0358389539682555	9.2254724962406	0.475635212834531	0.635108285626149	0.73314984066577	-6.77758377239713
RGS5	0.0106775222222204	4.98787366917293	0.475178501513156	0.635432901578666	0.73345709217267	-6.77779992726631
HAS2	0.0121088317460343	4.22281146616541	0.475025301999061	0.635541806818845	0.733515323028225	-6.77787238803014
BAI1	-0.0281325936507928	6.71459302255639	-0.474881555149916	0.635643999673335	0.733565796735125	-6.777940356669
TSPYL1	-0.0278368619047651	9.88366406766917	-0.474402693905129	0.635984483466985	0.733889759070565	-6.77816663144655
SH3BP4	-0.02547616031746	5.48132295488722	-0.47432224813925	0.636041690300637	0.733889759070565	-6.77820462190703
MTO1	0.0385022206349204	7.68300326315789	0.473911719206679	0.636333661046926	0.734130953778689	-6.77839839393637
COPE	-0.0204873142857132	7.90221177443609	-0.473863809261433	0.636367738623748	0.734130953778689	-6.77842099681143
VTCN1	0.0200663015873062	5.23400562406015	0.473484740214345	0.636637391796069	0.734374516662721	-6.77859975308712
OGDHL	-0.0178360015873	5.2547155037594	-0.473118001206437	0.636898320249829	0.734607971550221	-6.77877255923807
VCX2	-0.0191293349206374	5.9502319924812	-0.472994787688813	0.63698599475557	0.734641568216259	-6.7788305870721
ATG10	0.0185599269841283	5.22368168421053	0.4724063743353	0.637404760337958	0.735037120785893	-6.77910749465036
CACFD1	0.0199755523809513	7.59499463909774	0.472348264349109	0.637446122759968	0.735037120785893	-6.77913482259651
STAG3	0.0188070380952388	6.3985924887218	0.47178817418837	0.637844850899404	0.735375840919098	-6.77939804984486
CASQ2	0.0211277158730159	5.55615269172932	0.471768361934032	0.63785895718305	0.735375840919098	-6.77940735536939
FNBP1	-0.021112012698417	10.846670112782	-0.471645176986551	0.637946667583396	0.735375840919098	-6.77946520478856
CD163	-0.0295285936507916	7.27473185714286	-0.471606382658827	0.637974291061947	0.735375840919098	-6.77948342004408
YTHDC1	0.0373551460317465	8.14836042857143	0.471365286655263	0.638145974726067	0.735441092137202	-6.77959658933452
NRG2	-0.0142570333333332	4.96405334586466	-0.471346881371047	0.638159081874253	0.735441092137202	-6.77960522631576
AHI1	0.0123778777777792	4.83531218045113	0.471208700604914	0.638257489645487	0.735441092137202	-6.77967005917023
MECOM	0.0108379174603179	4.69261584962406	0.471197677010848	0.638265340562172	0.735441092137202	-6.77967523050003
GHRH	0.0176182063492076	4.89806953383459	0.470999541356599	0.638406458204427	0.735536152561671	-6.77976815828378
NTRK2	-0.0120633412698421	4.88662242857143	-0.470794718872276	0.638552352314633	0.735636698204555	-6.77986418131631
C14orf105	0.00824971428571519	3.98868081203008	0.470375345698554	0.638851114033715	0.735913318543566	-6.78006065819943
ETFDH	0.0246784857142872	5.86622967669173	0.469778375952964	0.639276497910248	0.736277618957829	-6.78034003829462
LY6G6E	0.0127314222222248	4.97268152631579	0.469766839898086	0.639284719361297	0.736277618957829	-6.78034543365182
CDC23	0.0350377174603178	7.35309930075188	0.469682395094517	0.63934490237603	0.736279353433776	-6.78038492405781
ESR2	0.0104584269841261	4.81149130827068	0.469527186659741	0.639455524224548	0.736339168392184	-6.78045748844847
SCIN	0.0107455587301581	6.31395782706767	0.469270017317689	0.639638834610443	0.736482666240763	-6.78057766986892
IFNA8	-0.0110083999999979	3.99951381954887	-0.468976260678987	0.639848251657968	0.736656194311788	-6.78071486911863
RDH16	-0.0214844111111123	6.1786082406015	-0.468693110568779	0.640050134852982	0.736821017627084	-6.78084703353574
SYCP1	-0.0105743571428558	4.14313283458647	-0.468316364957977	0.640318792485179	0.737062673892673	-6.78102276166032
TLR6	0.0345814365079331	7.15024867669173	0.468189033811113	0.640409603222148	0.737099587344663	-6.78108212178404
HTR1B	-0.0218121666666677	5.26872186466165	-0.467882154509354	0.640628487487178	0.737283890763012	-6.7812251188086
ARMC9	-0.010475206349204	4.4208575112782	-0.467506509049072	0.640896462829262	0.737524652933014	-6.78140003169853
URM1	-0.0149418380952397	8.7584482556391	-0.466968240426715	0.641280531658347	0.737898955639518	-6.7816504232082
LTB	-0.0253323460317514	11.9509492180451	-0.465869305002813	0.642064952434686	0.738733818370662	-6.78216073270477
F13B	-0.0113768476190481	4.11070037593985	-0.465344977427455	0.642439360200316	0.739096826972914	-6.78240379089435
MKLN1	0.02860976666667	6.9008612481203	0.46525661192718	0.642502468601966	0.739101666301564	-6.78244472689341
EIF1	-0.0145247809523745	10.5917220451128	-0.464781062648312	0.642842138653472	0.739424617822327	-6.78266489570052
